x0000,y0000,x0001,y0001
4.086749008,-119.2605154,4.086749008,-87.15391233,
4.087581788,-129.9498225,4.087581788,-96.03358675,
4.088412974,-139.0183358,4.088412974,-119.6409325,
4.089242572,-140.4687924,4.089242572,-120.369412,
4.090070588,-150.2405768,4.090070588,-123.6833626,
4.090897029,-143.0111463,4.090897029,-119.4701489,
4.0917219,-138.1194124,4.0917219,-113.4407444,
4.092545208,-141.0221722,4.092545208,-111.5662892,
4.093366957,-145.309776,4.093366957,-112.3922105,
4.094187155,-137.8843555,4.094187155,-118.7064302,
4.095005806,-137.9669548,4.095005806,-119.6769429,
4.095822917,-137.7300774,4.095822917,-117.8037691,
4.096638494,-140.174615,4.096638494,-120.0320245,
4.097452542,-144.0685957,4.097452542,-123.6432313,
4.098265067,-150.3246385,4.098265067,-130.9300197,
4.099076075,-132.4275665,4.099076075,-101.2433976,
4.099885571,-121.9431941,4.099885571,-90.36691319,
4.100693561,-121.0589952,4.100693561,-89.44856829,
4.10150005,-127.9896244,4.10150005,-97.78300649,
4.102305045,-133.0171385,4.102305045,-108.8567007,
4.10310855,-136.1500891,4.10310855,-111.1895254,
4.103910572,-142.683441,4.103910572,-117.1959476,
4.104711115,-131.0276433,4.104711115,-111.0613019,
4.105510185,-126.398684,4.105510185,-105.9916611,
4.106307787,-129.1630246,4.106307787,-107.4707327,
4.107103928,-136.4566018,4.107103928,-108.9325559,
4.107898611,-139.9446913,4.107898611,-115.6854914,
4.108691844,-142.2405785,4.108691844,-128.9285376,
4.10948363,-147.8538361,4.10948363,-124.2157233,
4.110273975,-142.9375064,4.110273975,-120.8724778,
4.111062884,-142.3691295,4.111062884,-123.4078621,
4.111850363,-144.6755583,4.111850363,-128.6561182,
4.112636416,-140.0403549,4.112636416,-106.2006212,
4.11342105,-125.8850487,4.11342105,-94.44627611,
4.114204268,-124.711419,4.114204268,-92.78089437,
4.114986077,-136.0023319,4.114986077,-100.486098,
4.11576648,-141.7397087,4.11576648,-128.9637113,
4.116545484,-144.1735899,4.116545484,-123.67084,
4.117323093,-147.0799921,4.117323093,-124.7359168,
4.118099312,-145.4713876,4.118099312,-124.0795152,
4.118874146,-141.1491132,4.118874146,-124.2905262,
4.119647601,-134.5966487,4.119647601,-115.1565247,
4.12041968,-131.8967594,4.12041968,-112.7647752,
4.121190389,-134.1317934,4.121190389,-120.5434048,
4.121959733,-138.7148896,4.121959733,-121.4689858,
4.122727716,-140.6193108,4.122727716,-122.4935663,
4.123494344,-137.6021178,4.123494344,-120.300502,
4.124259621,-135.7365546,4.124259621,-118.5045201,
4.125023551,-138.9611647,4.125023551,-119.9780963,
4.125786141,-152.0276666,4.125786141,-112.4279016,
4.126547393,-131.7644277,4.126547393,-98.72899249,
4.127307314,-127.7728097,4.127307314,-96.34422601,
4.128065907,-132.1552357,4.128065907,-103.1218151,
4.128823177,-145.2109926,4.128823177,-125.3650448,
4.12957913,-131.1097322,4.12957913,-109.7944535,
4.130333768,-127.1243957,4.130333768,-105.7690941,
4.131087098,-134.447212,4.131087098,-112.4838662,
4.131839123,-141.125087,4.131839123,-115.6064033,
4.132589849,-132.1991554,4.132589849,-107.0434649,
4.133339279,-127.6199299,4.133339279,-101.8867222,
4.134087417,-130.762972,4.134087417,-105.0510569,
4.13483427,-147.0921806,4.13483427,-123.8536465,
4.13557984,-162.5374036,4.13557984,-121.5155114,
4.136324132,-145.9150219,4.136324132,-125.4306787,
4.137067151,-142.8548208,4.137067151,-118.4534101,
4.137808901,-145.3993641,4.137808901,-122.9780384,
4.138549386,-137.9515589,4.138549386,-107.9441554,
4.139288611,-125.3404816,4.139288611,-94.41240611,
4.14002658,-121.4307962,4.14002658,-91.40408881,
4.140763297,-125.8514004,4.140763297,-97.39843072,
4.141498766,-139.4217315,4.141498766,-115.9852469,
4.142232992,-147.8779068,4.142232992,-125.7003661,
4.142965978,-146.2784439,4.142965978,-132.2080599,
4.14369773,-149.8737969,4.14369773,-134.7126432,
4.144428251,-139.3349413,4.144428251,-121.9583958,
4.145157545,-129.0447902,4.145157545,-103.6667071,
4.145885616,-123.1294032,4.145885616,-95.9852305,
4.146612469,-124.6749849,4.146612469,-97.24570813,
4.147338107,-136.6834599,4.147338107,-108.4064526,
4.148062535,-144.7960544,4.148062535,-128.4361562,
4.148785757,-150.2152519,4.148785757,-130.7065592,
4.149507776,-144.5599928,4.149507776,-139.3351043,
4.150228597,-143.228654,4.150228597,-132.1154293,
4.150948224,-132.7042711,4.150948224,-104.2382556,
4.15166666,-120.5861914,4.15166666,-90.31727722,
4.152383909,-117.2811254,4.152383909,-87.0370754,
4.153099976,-119.8967291,4.153099976,-91.8546769,
4.153814864,-122.9048957,4.153814864,-101.1770908,
4.154528578,-126.787776,4.154528578,-107.5267719,
4.15524112,-136.8522757,4.15524112,-116.7235567,
4.155952495,-157.6872154,4.155952495,-123.7858101,
4.156662707,-145.0427394,4.156662707,-133.7094001,
4.15737176,-133.8098562,4.15737176,-107.0708683,
4.158079656,-128.1624039,4.158079656,-98.74311258,
4.158786401,-129.8681034,4.158786401,-99.54575554,
4.159491997,-140.4539526,4.159491997,-109.1182211,
4.160196449,-150.6073149,4.160196449,-126.6826803,
4.16089976,-143.961189,4.16089976,-134.5414176,
4.161601934,-145.1727745,4.161601934,-125.5167881,
4.162302975,-148.7661339,4.162302975,-137.5770104,
4.163002885,-142.8246114,4.163002885,-131.1241715,
4.16370167,-144.8404034,4.16370167,-118.5053737,
4.164399332,-149.4721117,4.164399332,-111.0765416,
4.165095875,-142.1107315,4.165095875,-113.4739468,
4.165791302,-141.5477571,4.165791302,-122.3117995,
4.166485618,-144.7427841,4.166485618,-131.1856486,
4.167178826,-154.550821,4.167178826,-127.2753385,
4.167870929,-147.1796417,4.167870929,-122.4838463,
4.168561931,-140.9721995,4.168561931,-119.1984881,
4.169251835,-136.4495735,4.169251835,-111.846205,
4.169940644,-133.1415359,4.169940644,-105.8401928,
4.170628363,-136.8536449,4.170628363,-107.4016686,
4.171314995,-157.1943498,4.171314995,-120.1690135,
4.172000543,-142.3678518,4.172000543,-125.1527639,
4.17268501,-143.7583892,4.17268501,-129.1131976,
4.173368401,-161.0028337,4.173368401,-123.964915,
4.174050717,-150.2619143,4.174050717,-123.756948,
4.174731964,-142.0014984,4.174731964,-127.0410898,
4.175412143,-130.2320195,4.175412143,-119.8866028,
4.176091259,-125.4635804,4.176091259,-114.8695369,
4.176769315,-128.5147237,4.176769315,-115.3552687,
4.177446313,-139.6480912,4.177446313,-120.2063182,
4.178122258,-157.6146075,4.178122258,-132.5424684,
4.178797152,-152.8050652,4.178797152,-130.4837311,
4.179471,-156.1390488,4.179471,-130.4274615,
4.180143803,-145.2172279,4.180143803,-124.2621042,
4.180815566,-134.0094716,4.180815566,-107.7460352,
4.181486291,-127.7752251,4.181486291,-98.72947802,
4.182155982,-128.8375704,4.182155982,-98.64586657,
4.182824642,-142.3318964,4.182824642,-108.5835157,
4.183492274,-140.5939333,4.183492274,-121.7829737,
4.184158881,-137.5907577,4.184158881,-119.1397417,
4.184824466,-141.9698853,4.184824466,-123.6504101,
4.185489033,-153.9236604,4.185489033,-133.3432271,
4.186152585,-150.2370883,4.186152585,-116.345408,
4.186815124,-132.2508238,4.186815124,-100.3366927,
4.187476655,-124.6635205,4.187476655,-94.97890719,
4.188137179,-127.5571929,4.188137179,-98.69850445,
4.1887967,-140.8129049,4.1887967,-113.1020467,
4.189455221,-146.2507166,4.189455221,-123.6331097,
4.190112745,-145.0696808,4.190112745,-135.8993469,
4.190769275,-144.8469398,4.190769275,-136.6880082,
4.191424813,-142.0637007,4.191424813,-137.6488657,
4.192079364,-136.2906528,4.192079364,-115.5190792,
4.19273293,-132.474478,4.19273293,-104.951159,
4.193385514,-133.65767,4.193385514,-103.6179619,
4.194037119,-138.7696963,4.194037119,-110.1425438,
4.194687748,-140.1277016,4.194687748,-122.7187749,
4.195337403,-141.0223546,4.195337403,-125.4120109,
4.195986088,-143.4571614,4.195986088,-120.8837419,
4.196633805,-127.6308223,4.196633805,-107.6457158,
4.197280558,-122.6197781,4.197280558,-103.3362048,
4.197926349,-125.2733613,4.197926349,-103.0298067,
4.198571182,-130.3785764,4.198571182,-102.1565727,
4.199215058,-135.8603347,4.199215058,-106.4635874,
4.199857981,-150.1194558,4.199857981,-130.5362942,
4.200499954,-142.9655121,4.200499954,-119.1534422,
4.201140979,-142.6463499,4.201140979,-121.2592763,
4.201781059,-146.169299,4.201781059,-124.1452952,
4.202420198,-145.6720731,4.202420198,-126.515626,
4.203058397,-147.3449769,4.203058397,-122.4172499,
4.20369566,-144.542304,4.20369566,-111.8814456,
4.204331989,-142.9723804,4.204331989,-110.7699839,
4.204967387,-142.6127621,4.204967387,-118.5754391,
4.205601857,-140.6860972,4.205601857,-129.9112281,
4.206235401,-140.1992157,4.206235401,-133.0707858,
4.206868022,-143.4366446,4.206868022,-132.4354749,
4.207499723,-142.014553,4.207499723,-129.1980052,
4.208130507,-142.2989316,4.208130507,-130.8915572,
4.208760376,-141.7791898,4.208760376,-113.6032272,
4.209389332,-134.5093594,4.209389332,-106.4957413,
4.21001738,-140.9827525,4.21001738,-109.6612122,
4.21064452,-149.6436092,4.21064452,-124.7063444,
4.211270756,-156.4111625,4.211270756,-133.8092074,
4.21189609,-140.7999489,4.21189609,-124.3581775,
4.212520525,-140.4047856,4.212520525,-129.9016246,
4.213144063,-143.9306051,4.213144063,-121.2564355,
4.213766708,-135.6081645,4.213766708,-110.9838203,
4.214388461,-133.1239761,4.214388461,-103.5202126,
4.215009325,-133.4919637,4.215009325,-101.8052431,
4.215629303,-137.8820836,4.215629303,-107.5389681,
4.216248397,-142.2161247,4.216248397,-118.2512344,
4.21686661,-129.649477,4.21686661,-111.1157559,
4.217483944,-124.5377394,4.217483944,-106.4119429,
4.218100402,-128.8952256,4.218100402,-110.2251587,
4.218715986,-140.2936384,4.218715986,-121.9669925,
4.219330699,-141.2960124,4.219330699,-123.334666,
4.219944543,-132.9881466,4.219944543,-113.181511,
4.22055752,-134.1649062,4.22055752,-115.3263864,
4.221169634,-143.3450503,4.221169634,-120.5075115,
4.221780886,-146.9459693,4.221780886,-120.4947705,
4.222391279,-153.2084928,4.222391279,-131.2473932,
4.223000815,-141.396138,4.223000815,-124.5673758,
4.223609497,-135.2734697,4.223609497,-120.5550763,
4.224217327,-135.0202811,4.224217327,-117.9077796,
4.224824307,-135.8331476,4.224824307,-111.757218,
4.225430441,-139.0242862,4.225430441,-110.5617193,
4.226035729,-159.6955111,4.226035729,-118.5560228,
4.226640175,-146.1519306,4.226640175,-129.1011575,
4.227243782,-142.1499682,4.227243782,-134.1025665,
4.22784655,-142.9416036,4.22784655,-140.7432758,
4.228448483,-142.6742827,4.228448483,-121.8898432,
4.229049582,-141.7643394,4.229049582,-120.1527141,
4.229649851,-143.0389355,4.229649851,-115.2303824,
4.230249292,-140.7575212,4.230249292,-107.9921014,
4.230847906,-140.9996356,4.230847906,-109.131494,
4.231445696,-140.9005156,4.231445696,-118.3232283,
4.232042664,-147.5017538,4.232042664,-134.2831487,
4.232638813,-150.2046765,4.232638813,-131.2492861,
4.233234145,-148.6301346,4.233234145,-126.7671084,
4.233828662,-152.9103646,4.233828662,-126.8939536,
4.234422366,-151.6005158,4.234422366,-117.5836723,
4.23501526,-133.1318337,4.23501526,-105.9637291,
4.235607345,-128.7722547,4.235607345,-102.626158,
4.236198624,-127.4845858,4.236198624,-105.6687898,
4.236789099,-124.0592819,4.236789099,-106.6202121,
4.237378773,-127.5733821,4.237378773,-110.2407654,
4.237967647,-140.5826358,4.237967647,-120.2343542,
4.238555723,-150.6372361,4.238555723,-125.9672874,
4.239143005,-151.7635566,4.239143005,-121.4375232,
4.239729493,-132.3728427,4.239729493,-104.1757916,
4.24031519,-125.3806745,4.24031519,-96.52468964,
4.240900099,-126.7878959,4.240900099,-97.83579564,
4.241484221,-134.5945012,4.241484221,-109.160099,
4.242067558,-140.0747645,4.242067558,-128.2530304,
4.242650113,-140.0758819,4.242650113,-126.0952487,
4.243231887,-138.0199008,4.243231887,-134.2438218,
4.243812883,-140.8521649,4.243812883,-129.4039674,
4.244393103,-147.2463338,4.244393103,-123.5685177,
4.244972548,-133.6783016,4.244972548,-106.1659829,
4.245551222,-129.8121057,4.245551222,-102.5299751,
4.246129126,-135.7037264,4.246129126,-107.9773573,
4.246706261,-153.398603,4.246706261,-120.8100803,
4.247282631,-148.8228833,4.247282631,-120.1888164,
4.247858237,-146.1799454,4.247858237,-118.798096,
4.248433081,-163.716486,4.248433081,-120.5136363,
4.249007165,-146.9140603,4.249007165,-127.5822283,
4.249580491,-143.176001,4.249580491,-129.898336,
4.250153061,-144.8977007,4.250153061,-117.2170178,
4.250724877,-145.1837422,4.250724877,-117.9236639,
4.251295942,-142.446498,4.251295942,-136.9717321,
4.251866256,-140.4680943,4.251866256,-123.2710644,
4.252435823,-139.8996535,4.252435823,-126.3052093,
4.253004644,-139.8814276,4.253004644,-132.1179384,
4.25357272,-140.4905686,4.25357272,-129.6972094,
4.254140055,-139.3396055,4.254140055,-116.8976037,
4.254706649,-129.5309757,4.254706649,-103.1756147,
4.255272505,-126.3418835,4.255272505,-98.68917289,
4.255837625,-131.0098855,4.255837625,-103.0590261,
4.25640201,-140.2805436,4.25640201,-119.1003075,
4.256965663,-141.5547857,4.256965663,-132.7037452,
4.257528585,-141.9899662,4.257528585,-133.2971393,
4.258090779,-142.6052658,4.258090779,-131.8197943,
4.258652246,-143.9276461,4.258652246,-124.9953382,
4.259212988,-148.8657634,4.259212988,-128.8426795,
4.259773006,-133.5170739,4.259773006,-110.6006065,
4.260332304,-133.9308065,4.260332304,-109.5295263,
4.260890882,-164.8762923,4.260890882,-119.3784393,
4.261448743,-145.1065281,4.261448743,-132.4654503,
4.262005888,-149.9846607,4.262005888,-126.5536591,
4.262562319,-145.7335509,4.262562319,-124.8421298,
4.263118038,-148.2515686,4.263118038,-123.4553837,
4.263673047,-141.2988537,4.263673047,-122.1002658,
4.264227348,-129.785579,4.264227348,-103.0530991,
4.264780942,-126.2800107,4.264780942,-98.21767501,
4.265333831,-129.3166745,4.265333831,-101.7992558,
4.265886017,-132.6915087,4.265886017,-110.0389559,
4.266437503,-132.8533421,4.266437503,-112.9765787,
4.266988288,-140.1828088,4.266988288,-121.6568415,
4.267538376,-149.3349899,4.267538376,-131.2260517,
4.268087769,-144.0684183,4.268087769,-130.5292561,
4.268636467,-148.6365649,4.268636467,-124.9714664,
4.269184472,-138.771906,4.269184472,-112.5545979,
4.269731787,-136.6893293,4.269731787,-111.124156,
4.270278414,-140.57573,4.270278414,-117.3337344,
4.270824353,-143.2934088,4.270824353,-123.5764485,
4.271369606,-143.344222,4.271369606,-125.040232,
4.271914176,-138.9571188,4.271914176,-124.671028,
4.272458064,-129.1860061,4.272458064,-113.1963689,
4.273001272,-125.3122327,4.273001272,-109.1654745,
4.273543801,-127.6121715,4.273543801,-110.9737159,
4.274085653,-131.2209244,4.274085653,-113.2101612,
4.27462683,-135.7408223,4.27462683,-118.7041356,
4.275167334,-156.732998,4.275167334,-130.8541095,
4.275707165,-141.1776766,4.275707165,-124.0266211,
4.276246327,-141.7258005,4.276246327,-125.3476568,
4.27678482,-152.4634048,4.27678482,-132.005173,
4.277322646,-146.2341275,4.277322646,-137.0356339,
4.277859807,-145.1977488,4.277859807,-118.8637571,
4.278396304,-136.6849311,4.278396304,-106.3072394,
4.278932139,-135.0431709,4.278932139,-104.3425463,
4.279467314,-141.3546334,4.279467314,-111.3626352,
4.280001831,-146.3354022,4.280001831,-129.1342361,
4.28053569,-148.0678966,4.28053569,-133.9579231,
4.281068894,-152.2954846,4.281068894,-133.147464,
4.281601444,-144.5799764,4.281601444,-132.9722104,
4.282133342,-140.7862441,4.282133342,-127.8554441,
4.282664589,-148.9363341,4.282664589,-130.8378965,
4.283195187,-157.4383956,4.283195187,-121.8961892,
4.283725137,-143.2420805,4.283725137,-125.5692682,
4.284254442,-139.4050195,4.284254442,-138.2655452,
4.284783103,-149.8221948,4.284783103,-130.6808992,
4.28531112,-143.6630618,4.28531112,-134.8506796,
4.285838497,-143.2589086,4.285838497,-126.9808224,
4.286365234,-150.1348289,4.286365234,-127.773581,
4.286891332,-138.1233414,4.286891332,-119.1103438,
4.287416795,-130.0314362,4.287416795,-107.2766798,
4.287941622,-127.7214951,4.287941622,-104.5984577,
4.288465816,-132.3189165,4.288465816,-110.7133346,
4.288989377,-141.1145852,4.288989377,-130.0777327,
4.289512309,-136.6414938,4.289512309,-119.4095841,
4.290034611,-130.0456733,4.290034611,-113.6548179,
4.290556286,-134.5609761,4.290556286,-116.8581267,
4.291077336,-150.4838762,4.291077336,-122.8551424,
4.291597761,-141.7246132,4.291597761,-116.8128532,
4.292117563,-137.1021962,4.292117563,-110.3606905,
4.292636743,-140.7241255,4.292636743,-113.1504644,
4.293155304,-150.965281,4.293155304,-131.9531043,
4.293673246,-146.6166789,4.293673246,-127.157406,
4.294190571,-144.0846225,4.294190571,-128.6351963,
4.294707281,-143.7076247,4.294707281,-127.4242133,
4.295223377,-141.05486,4.295223377,-124.138744,
4.29573886,-141.580915,4.29573886,-143.6438699,
4.296253732,-139.4286851,4.296253732,-113.5138344,
4.296767994,-134.1107181,4.296767994,-109.897887,
4.297281648,-138.9390727,4.297281648,-116.6214186,
4.297794695,-148.6684701,4.297794695,-136.4460807,
4.298307137,-147.5624722,4.298307137,-128.947356,
4.298818975,-150.7178918,4.298818975,-127.4274173,
4.299330211,-148.4818153,4.299330211,-132.0186461,
4.299840845,-142.6407203,4.299840845,-137.3220122,
4.30035088,-141.4451881,4.30035088,-125.3391631,
4.300860316,-140.250848,4.300860316,-117.6270448,
4.301369156,-148.2845915,4.301369156,-121.1338395,
4.3018774,-139.7674036,4.3018774,-121.0161688,
4.30238505,-140.5600003,4.30238505,-121.520489,
4.302892107,-148.1691458,4.302892107,-126.753508,
4.303398573,-140.2039984,4.303398573,-130.3151272,
4.303904449,-141.4246893,4.303904449,-132.3238016,
4.304409736,-140.3658114,4.304409736,-124.629113,
4.304914437,-138.9192207,4.304914437,-115.6217717,
4.305418551,-141.858427,4.305418551,-113.732285,
4.305922081,-133.8083909,4.305922081,-118.1436955,
4.306425028,-129.3474037,4.306425028,-114.7020414,
4.306927393,-132.0244344,4.306927393,-117.0005751,
4.307429177,-138.0769304,4.307429177,-123.2958384,
4.307930383,-140.5422823,4.307930383,-123.6990084,
4.30843101,-141.910935,4.30843101,-121.8536603,
4.308931062,-136.4916425,4.308931062,-109.8809873,
4.309430538,-128.9926529,4.309430538,-101.2756674,
4.30992944,-131.037193,4.30992944,-102.2336018,
4.31042777,-143.1265536,4.31042777,-113.5672888,
4.310925529,-142.7918446,4.310925529,-141.7262485,
4.311422718,-145.0872934,4.311422718,-128.7517628,
4.311919338,-151.1190664,4.311919338,-128.767762,
4.312415391,-145.3091706,4.312415391,-137.8120563,
4.312910878,-135.9125721,4.312910878,-117.9622324,
4.313405801,-128.1425512,4.313405801,-102.5967993,
4.31390016,-124.2867864,4.31390016,-98.47634853,
4.314393957,-128.8516877,4.314393957,-103.3338188,
4.314887193,-146.8971014,4.314887193,-118.9333919,
4.31537987,-146.4000004,4.31537987,-132.9369888,
4.315871989,-144.7825125,4.315871989,-130.2645073,
4.31636355,-148.4875572,4.31636355,-131.1120008,
4.316854556,-142.6249557,4.316854556,-134.6268742,
4.317345007,-135.0388312,4.317345007,-118.7690701,
4.317834905,-130.5015802,4.317834905,-111.0224958,
4.318324251,-131.2708051,4.318324251,-111.3554641,
4.318813046,-140.2248893,4.318813046,-119.9364969,
4.319301292,-148.412615,4.319301292,-133.59827,
4.319788989,-148.3420927,4.319788989,-130.4129236,
4.320276139,-150.4460268,4.320276139,-127.6461992,
4.320762744,-141.2649859,4.320762744,-126.2537827,
4.321248804,-138.8765938,4.321248804,-119.3118382,
4.32173432,-132.9599488,4.32173432,-108.555742,
4.322219295,-130.3132893,4.322219295,-105.3191653,
4.322703728,-135.9831795,4.322703728,-111.1446393,
4.323187622,-142.6625005,4.323187622,-127.2368099,
4.323670977,-148.7194324,4.323670977,-126.2482536,
4.324153795,-147.1491453,4.324153795,-128.8046129,
4.324636076,-149.1456529,4.324636076,-125.430434,
4.325117823,-147.5085635,4.325117823,-122.2485445,
4.325599035,-141.4566897,4.325599035,-119.9206463,
4.326079716,-136.2787349,4.326079716,-111.1308196,
4.326559864,-134.3036102,4.326559864,-110.2339744,
4.327039483,-137.7406742,4.327039483,-117.1746052,
4.327518572,-146.3943026,4.327518572,-127.9428521,
4.327997134,-153.8331285,4.327997134,-134.1753047,
4.328475168,-150.9203613,4.328475168,-159.3966196,
4.328952677,-150.1334418,4.328952677,-133.4397542,
4.329429662,-146.1631386,4.329429662,-120.5305376,
4.329906123,-129.1660059,4.329906123,-104.7320309,
4.330382063,-124.7975376,4.330382063,-99.96881507,
4.330857481,-129.1619333,4.330857481,-104.1770181,
4.331332379,-145.2658748,4.331332379,-121.751118,
4.331806759,-147.2762192,4.331806759,-126.0163563,
4.332280621,-145.5163233,4.332280621,-129.4922215,
4.332753966,-147.5656861,4.332753966,-129.7911926,
4.333226796,-151.5899834,4.333226796,-132.2006324,
4.333699112,-138.187594,4.333699112,-110.3814827,
4.334170915,-127.7697002,4.334170915,-99.58343589,
4.334642206,-127.6968891,4.334642206,-98.88817036,
4.335112986,-137.1665991,4.335112986,-107.4974946,
4.335583256,-148.3017042,4.335583256,-120.0082674,
4.336053018,-157.771725,4.336053018,-122.1404144,
4.336522272,-151.4382533,4.336522272,-123.514396,
4.336991019,-142.1204614,4.336991019,-123.2978781,
4.337459261,-141.8856278,4.337459261,-127.1365451,
4.337926999,-142.5116295,4.337926999,-114.0424481,
4.338394234,-133.3348661,4.338394234,-107.0164335,
4.338860966,-137.6222028,4.338860966,-110.2964048,
4.339327197,-145.6243336,4.339327197,-127.6222554,
4.339792929,-139.8886341,4.339792929,-128.0098112,
4.340258161,-142.7339717,4.340258161,-129.9647321,
4.340722896,-144.1899201,4.340722896,-127.3420269,
4.341187134,-145.8681448,4.341187134,-125.3621073,
4.341650876,-142.294863,4.341650876,-118.0862987,
4.342114123,-131.4759121,4.342114123,-104.3458126,
4.342576877,-129.4952928,4.342576877,-102.3013369,
4.343039139,-137.0467068,4.343039139,-109.4822554,
4.343500908,-151.0177477,4.343500908,-130.2871068,
4.343962188,-140.641911,4.343962188,-131.8073761,
4.344422978,-141.1034477,4.344422978,-127.9901633,
4.344883279,-146.1491591,4.344883279,-129.7533145,
4.345343094,-141.7420531,4.345343094,-129.0252404,
4.345802421,-142.4040838,4.345802421,-113.7350179,
4.346261264,-131.774057,4.346261264,-106.9345174,
4.346719622,-133.6292675,4.346719622,-109.2935637,
4.347177497,-142.673848,4.347177497,-122.067414,
4.34763489,-144.0919106,4.34763489,-135.5033535,
4.348091802,-143.2937886,4.348091802,-134.779664,
4.348548233,-142.5613454,4.348548233,-140.8940769,
4.349004186,-145.4017627,4.349004186,-160.0446793,
4.34945966,-145.5349765,4.34945966,-128.9946171,
4.349914657,-136.1661425,4.349914657,-115.2103993,
4.350369177,-133.0190365,4.350369177,-112.7459794,
4.350823223,-137.3222616,4.350823223,-119.9993959,
4.351276794,-149.8305629,4.351276794,-139.2688037,
4.351729892,-145.2024188,4.351729892,-130.8776128,
4.352182518,-142.1469842,4.352182518,-127.6122806,
4.352634673,-142.5070783,4.352634673,-127.8890585,
4.353086357,-140.6215064,4.353086357,-131.0942064,
4.353537572,-141.5558303,4.353537572,-119.0999727,
4.353988319,-140.935669,4.353988319,-111.7715924,
4.354438598,-146.4214834,4.354438598,-113.5476516,
4.354888411,-141.7858916,4.354888411,-123.9918697,
4.355337759,-134.9053753,4.355337759,-128.7308084,
4.355786642,-133.0656202,4.355786642,-122.9530404,
4.356235062,-135.2101644,4.356235062,-124.3271931,
4.356683019,-139.9796387,4.356683019,-126.767054,
4.357130515,-143.6597448,4.357130515,-126.7904725,
4.35757755,-135.4756786,4.35757755,-117.650845,
4.358024125,-134.81179,4.358024125,-114.8047476,
4.358470242,-143.5445658,4.358470242,-123.0257632,
4.358915901,-146.4316135,4.358915901,-131.5027281,
4.359361103,-142.9713581,4.359361103,-127.6859552,
4.359805849,-141.6705278,4.359805849,-128.1821121,
4.36025014,-141.8670813,4.36025014,-129.9559675,
4.360693977,-147.0503482,4.360693977,-130.6245154,
4.361137361,-149.1390198,4.361137361,-122.7441252,
4.361580292,-142.5229775,4.361580292,-115.3952724,
4.362022773,-146.1456855,4.362022773,-116.8656105,
4.362464803,-154.2155038,4.362464803,-121.8744336,
4.362906384,-145.6524328,4.362906384,-122.6870293,
4.363347516,-147.2706149,4.363347516,-127.00252,
4.3637882,-153.3872864,4.3637882,-139.4880796,
4.364228438,-144.5703627,4.364228438,-132.7662308,
4.36466823,-139.9243471,4.36466823,-115.9696152,
4.365107577,-128.0150326,4.365107577,-102.7270461,
4.36554648,-124.9020263,4.36554648,-99.81981739,
4.36598494,-129.7036705,4.36598494,-105.6537647,
4.366422957,-136.0001362,4.366422957,-117.8854357,
4.366860534,-143.3637582,4.366860534,-122.5759411,
4.367297669,-149.6872061,4.367297669,-129.2900557,
4.367734366,-145.2242809,4.367734366,-128.6282137,
4.368170623,-144.2450715,4.368170623,-126.7888382,
4.368606443,-130.0555659,4.368606443,-103.7784801,
4.369041826,-121.3720173,4.369041826,-95.07509303,
4.369476773,-122.2840327,4.369476773,-95.9081774,
4.369911285,-132.0930584,4.369911285,-106.6233298,
4.370345363,-146.0758275,4.370345363,-133.9915221,
4.370779007,-148.8004028,4.370779007,-138.51456,
4.371212218,-152.4641518,4.371212218,-132.3775311,
4.371644998,-143.5008407,4.371644998,-127.2557519,
4.372077347,-139.8371458,4.372077347,-117.3746638,
4.372509266,-131.3470975,4.372509266,-107.0482297,
4.372940756,-128.2798727,4.372940756,-103.7415576,
4.373371817,-133.7880517,4.373371817,-108.6551892,
4.373802451,-153.972391,4.373802451,-123.0262641,
4.374232659,-166.6393889,4.374232659,-139.2830347,
4.374662441,-149.9497578,4.374662441,-152.6272876,
4.375091798,-138.6876274,4.375091798,-128.9110521,
4.37552073,-137.0971468,4.37552073,-125.9181204,
4.37594924,-137.0418764,4.37594924,-114.5853198,
4.376377327,-128.04319,4.376377327,-105.0859349,
4.376804993,-128.6052639,4.376804993,-105.582917,
4.377232238,-139.9725431,4.377232238,-117.427245,
4.377659063,-144.0259181,4.377659063,-126.8907578,
4.378085469,-157.305233,4.378085469,-128.7166264,
4.378511457,-152.5680425,4.378511457,-135.769119,
4.378937027,-144.0355468,4.378937027,-130.9941548,
4.379362181,-140.4460894,4.379362181,-128.685407,
4.379786919,-130.6654048,4.379786919,-115.6640404,
4.380211242,-127.4613489,4.380211242,-111.5643614,
4.38063515,-133.0383053,4.38063515,-116.7723418,
4.381058646,-144.6694145,4.381058646,-135.2975226,
4.381481729,-149.3558802,4.381481729,-134.2025521,
4.3819044,-150.8839961,4.3819044,-125.7470853,
4.38232666,-146.7404366,4.38232666,-125.3983311,
4.38274851,-147.2680635,4.38274851,-130.368971,
4.38316995,-147.9137141,4.38316995,-130.4776788,
4.383590982,-142.5143395,4.383590982,-123.564392,
4.384011607,-144.8000339,4.384011607,-122.8504884,
4.384431824,-147.2825699,4.384431824,-125.1250622,
4.384851635,-139.2820787,4.384851635,-123.2179321,
4.38527104,-137.8565018,4.38527104,-123.728598,
4.385690041,-138.2866388,4.385690041,-128.0426154,
4.386108639,-139.5161698,4.386108639,-133.0265767,
4.386526833,-141.0579209,4.386526833,-133.2963734,
4.386944624,-136.0902479,4.386944624,-117.6880581,
4.387362015,-133.3813949,4.387362015,-110.9509946,
