x0000,y0000,x0001,y0001
4.386944624,-153.7308363,4.386944624,-115.3992488,
4.387362015,-137.3216689,4.387362015,-109.9403146,
4.387779004,-137.431891,4.387779004,-113.2651951,
4.388195593,-145.8111968,4.388195593,-127.158462,
4.388611784,-162.9989034,4.388611784,-121.9187053,
4.389027576,-147.288459,4.389027576,-114.8116486,
4.38944297,-148.9693361,4.38944297,-117.2392733,
4.389857967,-154.2020706,4.389857967,-127.1228772,
4.390272568,-141.9890141,4.390272568,-124.3312273,
4.390686773,-133.1203729,4.390686773,-112.488539,
4.391100584,-132.4252709,4.391100584,-111.4382178,
4.391514001,-139.2979586,4.391514001,-119.6039643,
4.391927025,-139.8170574,4.391927025,-120.3170536,
4.392339656,-129.550464,4.392339656,-107.6645459,
4.392751896,-127.3965951,4.392751896,-104.5833779,
4.393163745,-133.1437465,4.393163745,-113.0751769,
4.393575203,-128.7914341,4.393575203,-115.4429509,
4.393986272,-134.7105531,4.393986272,-116.4775548,
4.394396953,-134.6007024,4.394396953,-118.3323754,
4.394807245,-139.0576639,4.394807245,-121.4116574,
4.39521715,-144.5691514,4.39521715,-128.8168746,
4.395626669,-140.0014493,4.395626669,-113.6024417,
4.396035802,-129.8423066,4.396035802,-105.5941947,
4.39644455,-129.8775932,4.39644455,-106.5041966,
4.396852913,-135.9549564,4.396852913,-115.7810214,
4.397260893,-141.8947102,4.397260893,-140.4162104,
4.39766849,-141.3709602,4.39766849,-115.9203277,
4.398075704,-141.3902293,4.398075704,-113.687108,
4.398482538,-157.7712274,4.398482538,-119.550741,
4.39888899,-148.6596259,4.39888899,-122.5568684,
4.399295063,-135.5881732,4.399295063,-108.9083365,
4.399700756,-130.7127646,4.399700756,-104.7404655,
4.40010607,-136.1559452,4.40010607,-110.1932346,
4.400511007,-149.3663972,4.400511007,-124.2962134,
4.400915566,-135.1469237,4.400915566,-110.7271948,
4.401319749,-129.0658646,4.401319749,-104.3832051,
4.401723556,-131.334216,4.401723556,-106.9046738,
4.402126988,-141.7841929,4.402126988,-117.3978032,
4.402530046,-147.8342185,4.402530046,-119.8886163,
4.40293273,-142.1030965,4.40293273,-114.710051,
4.403335041,-142.3788126,4.403335041,-116.3681602,
4.403736979,-152.2843508,4.403736979,-126.0290967,
4.404138546,-143.7618834,4.404138546,-118.2255319,
4.404539742,-136.356655,4.404539742,-108.3851785,
4.404940567,-134.1963412,4.404940567,-106.7900988,
4.405341023,-137.430527,4.405341023,-113.2555898,
4.40574111,-137.7576114,4.40574111,-118.6134017,
4.406140829,-127.5662989,4.406140829,-108.0444674,
4.40654018,-123.035459,4.40654018,-104.0800356,
4.406939165,-126.7568695,4.406939165,-108.652246,
4.407337783,-140.6882384,4.407337783,-126.0544766,
4.407736036,-142.8163777,4.407736036,-117.9212481,
4.408133923,-138.24215,4.408133923,-110.471022,
4.408531447,-138.7005389,4.408531447,-112.19729,
4.408928607,-146.3182632,4.408928607,-122.7848553,
4.409325404,-141.5182394,4.409325404,-119.4830584,
4.409721839,-133.0786826,4.409721839,-108.2454432,
4.410117913,-133.9761265,4.410117913,-107.6959057,
4.410513625,-145.1109758,4.410513625,-115.9547982,
4.410908977,-148.4761319,4.410908977,-122.6501228,
4.41130397,-135.9151062,4.41130397,-113.5470013,
4.411698604,-133.1862065,4.411698604,-111.668803,
4.41209288,-138.2717851,4.41209288,-117.4704898,
4.412486798,-140.608034,4.412486798,-130.4926066,
4.412880358,-130.9333103,4.412880358,-106.146243,
4.413273563,-124.6537213,4.413273563,-100.8630481,
4.413666412,-128.2024987,4.413666412,-104.8227071,
4.414058906,-137.0445256,4.414058906,-118.2019987,
4.414451045,-133.2865364,4.414451045,-115.7318957,
4.414842831,-128.9021275,4.414842831,-108.0236852,
4.415234264,-131.3772627,4.415234264,-109.6403108,
4.415625344,-142.2253581,4.415625344,-121.4016845,
4.416016072,-136.2877444,4.416016072,-111.2667257,
4.416406449,-125.3312373,4.416406449,-100.4045443,
4.416796476,-124.4944564,4.416796476,-99.38255992,
4.417186152,-134.1487703,4.417186152,-107.3132224,
4.41757548,-143.3535527,4.41757548,-136.5955055,
4.417964458,-131.5322287,4.417964458,-108.9554392,
4.418353089,-127.4020245,4.418353089,-104.8411029,
4.418741372,-126.8132991,4.418741372,-107.9571908,
4.419129308,-126.0650411,4.419129308,-111.0916748,
4.419516898,-127.9419382,4.419516898,-108.4413827,
4.419904142,-129.0906807,4.419904142,-104.0710232,
4.420291041,-131.3339083,4.420291041,-107.1180328,
4.420677596,-139.1677817,4.420677596,-120.107582,
4.421063808,-135.9225308,4.421063808,-117.4595904,
4.421449676,-132.4843384,4.421449676,-109.3771702,
4.421835201,-136.5488578,4.421835201,-109.908173,
4.422220385,-149.2968507,4.422220385,-120.0084603,
4.422605227,-137.8078762,4.422605227,-127.7727849,
4.422989729,-131.6645036,4.422989729,-114.2383637,
4.42337389,-131.8590882,4.42337389,-112.7894284,
4.423757712,-142.1867756,4.423757712,-120.9175698,
4.424141195,-169.0973457,4.424141195,-131.4683969,
4.42452434,-137.8487568,4.42452434,-111.2230604,
4.424907147,-133.2189569,4.424907147,-106.5028687,
4.425289616,-142.7327325,4.425289616,-111.5664644,
4.42567175,-159.2201965,4.42567175,-117.2951471,
4.426053547,-124.9868562,4.426053547,-99.45721353,
4.426435009,-118.031451,4.426435009,-92.97144286,
4.426816136,-120.7517119,4.426816136,-95.60650717,
4.427196929,-133.4486753,4.427196929,-108.5890764,
4.427577389,-140.7877843,4.427577389,-122.8242055,
4.427957515,-132.943872,4.427957515,-113.628536,
4.42833731,-133.1439803,4.42833731,-113.6148651,
4.428716772,-139.151514,4.428716772,-121.9014018,
4.429095903,-142.2629655,4.429095903,-124.4142398,
4.429474703,-134.2333064,4.429474703,-113.9233852,
4.429853173,-133.0365118,4.429853173,-112.4752814,
4.430231314,-138.9560698,4.430231314,-120.6892452,
4.430609125,-143.6052101,4.430609125,-129.0641905,
4.430986609,-130.0630635,4.430986609,-111.6591842,
4.431363764,-125.3868972,4.431363764,-107.0392746,
4.431740592,-129.453081,4.431740592,-111.248204,
4.432117094,-142.0929417,4.432117094,-123.9869148,
4.432493269,-147.9493472,4.432493269,-119.3441167,
4.432869119,-134.2778964,4.432869119,-112.0518276,
4.433244644,-135.9467457,4.433244644,-113.8558693,
4.433619844,-149.9286751,4.433619844,-128.0312569,
4.433994721,-142.0195407,4.433994721,-134.444629,
4.434369274,-135.758274,4.434369274,-127.7989131,
4.434743505,-136.9469742,4.434743505,-127.5601693,
4.435117413,-149.5193235,4.435117413,-138.9137567,
4.435491,-136.0578453,4.435491,-114.3461787,
4.435864265,-123.8716561,4.435864265,-101.1989425,
4.43623721,-121.5629126,4.43623721,-98.53138557,
4.436609835,-129.0811889,4.436609835,-104.9762567,
4.436982141,-141.104414,4.436982141,-120.8695131,
4.437354128,-138.1911471,4.437354128,-122.7516852,
4.437725796,-136.7442073,4.437725796,-122.2544799,
4.438097147,-142.0862895,4.438097147,-123.7730794,
4.43846818,-143.8276024,4.43846818,-128.0134605,
4.438838897,-141.46281,4.438838897,-128.5558021,
4.439209297,-136.906178,4.439209297,-119.4410087,
4.439579382,-137.6088919,4.439579382,-120.6987571,
4.439949152,-141.168972,4.439949152,-132.9487645,
4.440318607,-148.1737917,4.440318607,-138.4762123,
4.440687748,-145.0065834,4.440687748,-126.4359355,
4.441056576,-144.0836665,4.441056576,-122.4748647,
4.44142509,-149.7635682,4.44142509,-126.2403951,
4.441793292,-143.3381267,4.441793292,-119.7104285,
4.442161183,-129.1970266,4.442161183,-106.9659826,
4.442528762,-126.6419614,4.442528762,-103.9478817,
4.44289603,-128.203766,4.44289603,-110.8378617,
4.443262987,-124.9483283,4.443262987,-113.1906478,
4.443629635,-128.4041129,4.443629635,-113.0587378,
4.443995974,-135.618282,4.443995974,-112.6339576,
4.444362004,-140.4336409,4.444362004,-115.752664,
4.444727726,-147.061009,4.444727726,-124.9614944,
4.44509314,-146.2966333,4.44509314,-124.24956,
4.445458246,-147.1763858,4.445458246,-117.7967027,
4.445823047,-153.3222885,4.445823047,-119.6672673,
4.44618754,-147.883863,4.44618754,-132.5706026,
4.446551729,-138.5047005,4.446551729,-118.6359614,
4.446915612,-130.2828622,4.446915612,-107.0929329,
4.44727919,-130.3617439,4.44727919,-105.6373463,
4.447642465,-143.2296515,4.447642465,-113.5043325,
4.448005435,-141.3704253,4.448005435,-115.8323626,
4.448368103,-123.7292482,4.448368103,-101.2543059,
4.448730468,-119.9484383,4.448730468,-97.35534486,
4.449092531,-125.2128644,4.449092531,-102.49192,
4.449454292,-142.2193062,4.449454292,-121.3436042,
4.449815753,-136.6774257,4.449815753,-112.3326397,
4.450176912,-129.1046764,4.450176912,-105.6896289,
4.450537772,-130.7649509,4.450537772,-108.327765,
4.450898332,-141.9005387,4.450898332,-120.6775399,
4.451258593,-151.723928,4.451258593,-145.032311,
4.451618555,-143.6734509,4.451618555,-126.6897424,
4.451978219,-142.5821529,4.451978219,-125.7812876,
4.452337586,-146.5952057,4.452337586,-134.7526313,
4.452696655,-147.9944848,4.452696655,-123.6946562,
4.453055428,-132.8575079,4.453055428,-110.8897088,
4.453413905,-130.3470418,4.453413905,-108.5353382,
4.453772086,-135.6234867,4.453772086,-115.0436228,
4.454129972,-141.8080898,4.454129972,-122.4327786,
4.454487563,-130.8120192,4.454487563,-110.403659,
4.45484486,-126.1981018,4.45484486,-106.1543813,
4.455201863,-130.0727164,4.455201863,-110.1933836,
4.455558573,-139.8523058,4.455558573,-119.3282544,
4.455914991,-133.33477,4.455914991,-108.5096629,
4.456271116,-126.7020051,4.456271116,-101.6858798,
4.456626949,-129.0863005,4.456626949,-103.5686066,
4.456982491,-139.9805056,4.456982491,-114.524619,
4.457337742,-136.2386832,4.457337742,-115.8477096,
4.457692703,-127.4781838,4.457692703,-104.6354168,
4.458047374,-126.9626346,4.458047374,-104.3474214,
4.458401755,-136.401256,4.458401755,-114.3030542,
4.458755848,-144.8607872,4.458755848,-122.3959147,
4.459109652,-131.099079,4.459109652,-109.2458537,
4.459463168,-128.5666897,4.459463168,-106.5284193,
4.459816397,-136.3203933,4.459816397,-113.4838421,
4.460169338,-151.6393539,4.460169338,-139.2998221,
4.460521993,-147.1985745,4.460521993,-118.6015863,
4.460874362,-139.4480971,4.460874362,-112.4516363,
4.461226445,-142.0823876,4.461226445,-115.5758115,
4.461578243,-142.3483072,4.461578243,-130.7850402,
4.461929756,-137.1619686,4.461929756,-115.5457821,
4.462280985,-132.4058073,4.462280985,-107.432294,
4.46263193,-134.479127,4.46263193,-108.7852316,
4.462982591,-144.2959494,4.462982591,-120.0157913,
4.46333297,-152.179907,4.46333297,-129.8319824,
4.463683067,-146.8297556,4.463683067,-119.4721117,
4.464032881,-143.7100775,4.464032881,-118.330749,
4.464382414,-145.8668437,4.464382414,-125.9608776,
4.464731665,-140.8075526,4.464731665,-123.3946486,
4.465080637,-132.8831487,4.465080637,-109.5494918,
4.465429327,-129.9004875,4.465429327,-105.8250129,
4.465777739,-128.6524113,4.465777739,-109.0933052,
4.46612587,-128.4091508,4.46612587,-115.7341165,
4.466473723,-136.8958406,4.466473723,-107.877919,
4.466821298,-124.8554142,4.466821298,-101.5088933,
4.467168595,-127.3069456,4.467168595,-104.7468727,
4.467515614,-140.5606364,4.467515614,-118.5469502,
4.467862356,-144.3473264,4.467862356,-124.6126888,
4.468208822,-134.1616994,4.468208822,-116.1658344,
4.468555011,-134.5980215,4.468555011,-117.3252726,
4.468900924,-142.2934211,4.468900924,-135.4205114,
4.469246563,-146.9781742,4.469246563,-132.030964,
4.469591926,-147.7480896,4.469591926,-140.2228389,
4.469937015,-151.5241976,4.469937015,-134.8845083,
4.47028183,-139.566399,4.47028183,-131.0072789,
4.470626372,-139.6957157,4.470626372,-154.7553953,
4.47097064,-145.6247185,4.47097064,-117.6122005,
4.471314636,-137.4806177,4.471314636,-113.8657863,
4.471658359,-141.5777216,4.471658359,-119.8768963,
4.472001811,-147.6774495,4.472001811,-125.4816467,
4.472344991,-131.3557781,4.472344991,-107.469662,
4.4726879,-124.2350635,4.4726879,-101.0040043,
4.473030539,-127.135255,4.473030539,-103.761038,
4.473372907,-141.5016315,4.473372907,-117.7241535,
4.473715006,-148.587943,4.473715006,-130.2747764,
4.474056836,-143.9952618,4.474056836,-120.5964378,
4.474398396,-142.2521174,4.474398396,-119.9842378,
4.474739689,-146.3298662,4.474739689,-128.2452902,
4.475080713,-148.0347612,4.475080713,-126.1825474,
4.47542147,-133.2264439,4.47542147,-111.6318287,
4.475761959,-130.7330389,4.475761959,-109.126628,
4.476102182,-135.9666263,4.476102182,-116.2167434,
4.476442139,-144.7210456,4.476442139,-122.4843561,
4.47678183,-127.6682824,4.47678183,-106.5910206,
4.477121255,-122.7050028,4.477121255,-102.3089959,
4.477460415,-126.3402982,4.477460415,-107.071213,
4.47779931,-138.4066931,4.47779931,-122.5407667,
4.478137941,-142.5106711,4.478137941,-123.4164526,
4.478476309,-137.9710929,4.478476309,-118.7247703,
4.478814413,-140.6940795,4.478814413,-121.430109,
4.479152254,-149.9959594,4.479152254,-131.9397868,
4.479489832,-154.3185461,4.479489832,-124.2460202,
4.479827148,-145.4278488,4.479827148,-115.1852801,
4.480164202,-144.7858457,4.480164202,-115.4559313,
4.480500995,-149.9900419,4.480500995,-126.889456,
4.480837527,-146.7727548,4.480837527,-132.2934788,
4.481173799,-132.9277087,4.481173799,-114.0436649,
4.48150981,-130.4361661,4.48150981,-111.0145033,
4.481845561,-137.270802,4.481845561,-118.6357033,
4.482181053,-141.6586596,4.482181053,-127.8016683,
4.482516287,-142.2214108,4.482516287,-116.124854,
4.482851261,-140.4057043,4.482851261,-111.8759416,
4.483185978,-143.513508,4.483185978,-115.0532591,
4.483520436,-151.2568972,4.483520436,-122.3137363,
4.483854637,-134.2532216,4.483854637,-110.4962038,
4.484188582,-126.0581908,4.484188582,-103.3661893,
4.484522269,-126.8245385,4.484522269,-104.9628937,
4.484855701,-135.6029209,4.484855701,-115.9243934,
4.485188876,-141.6185217,4.485188876,-127.9373823,
4.485521797,-136.6533004,4.485521797,-117.3861093,
4.485854462,-136.3984871,4.485854462,-116.3198513,
4.486186873,-139.9370308,4.486186873,-123.9388225,
4.486519029,-137.1905909,4.486519029,-121.3897008,
4.486850932,-130.4312852,4.486850932,-109.8873923,
4.487182581,-128.1547994,4.487182581,-107.1238513,
4.487513977,-129.7288483,4.487513977,-112.3333407,
4.48784512,-131.6682277,4.48784512,-118.085425,
4.488176011,-135.1333861,4.488176011,-111.49747,
4.48850665,-128.6640686,4.48850665,-106.3511867,
4.488837038,-131.8302737,4.488837038,-109.4861957,
4.489167174,-144.84755,4.489167174,-119.7251016,
4.48949706,-145.7829688,4.48949706,-119.8237961,
4.489826695,-136.8000825,4.489826695,-114.2800644,
4.490156081,-135.7039974,4.490156081,-115.0580528,
4.490485216,-140.0386291,4.490485216,-122.4324308,
4.490814103,-149.3985287,4.490814103,-142.2311164,
4.49114274,-142.2202407,4.49114274,-118.7854437,
4.491471129,-138.0329055,4.491471129,-116.7067569,
4.49179927,-143.3181659,4.49179927,-125.2629662,
4.492127163,-147.8500847,4.492127163,-129.4937604,
4.492454809,-136.3021707,4.492454809,-113.9177101,
4.492782208,-131.1306747,4.492782208,-109.9726438,
4.49310936,-134.0610853,4.49310936,-115.3987657,
4.493436266,-146.0782612,4.493436266,-133.2297813,
4.493762926,-138.2031073,4.493762926,-122.1425246,
4.494089341,-136.1571616,4.494089341,-114.1590136,
4.49441551,-142.4392617,4.49441551,-116.5071121,
4.494741434,-151.6523632,4.494741434,-129.804909,
4.495067115,-142.9599164,4.495067115,-127.8297663,
4.495392551,-136.8029435,4.495392551,-116.0113321,
4.495717743,-134.6534645,4.495717743,-115.0544869,
4.496042692,-137.803668,4.496042692,-121.4305555,
4.496367399,-140.7735558,4.496367399,-130.615715,
4.496691862,-138.9215661,4.496691862,-132.3802749,
4.497016083,-137.8466645,4.497016083,-129.1280815,
4.497340063,-145.3182623,4.497340063,-128.07117,
4.497663801,-145.9091313,4.497663801,-122.4544296,
4.497987298,-129.6905053,4.497987298,-109.1822478,
4.498310554,-124.4252787,4.498310554,-104.7334585,
4.498633569,-128.3728459,4.498633569,-109.3719076,
4.498956345,-144.3283206,4.498956345,-129.5312317,
4.499278881,-140.5275651,4.499278881,-119.5769183,
4.499601177,-133.4392809,4.499601177,-114.4380847,
4.499923235,-135.940943,4.499923235,-118.7041102,
4.500245054,-142.3392237,4.500245054,-127.3457854,
4.500566634,-138.0157364,4.500566634,-117.7994757,
4.500887977,-138.5989834,4.500887977,-112.1197944,
4.501209082,-143.6137069,4.501209082,-112.54302,
4.501529949,-145.3897895,4.501529949,-121.720804,
4.50185058,-141.2142415,4.50185058,-124.2579601,
4.502170975,-138.6507459,4.502170975,-112.4254851,
4.502491133,-133.9898206,4.502491133,-109.9277978,
4.502811055,-138.678728,4.502811055,-116.8198489,
4.503130742,-144.9970553,4.503130742,-129.0107525,
4.503450193,-134.0384211,4.503450193,-112.8033673,
4.50376941,-128.4176492,4.50376941,-107.7372056,
4.504088393,-131.6687154,4.504088393,-111.6823056,
4.504407141,-142.2879906,4.504407141,-125.0814441,
4.504725655,-150.4918705,4.504725655,-126.5240717,
4.505043936,-153.6535095,4.505043936,-116.1104202,
4.505361984,-152.885467,4.505361984,-117.4529583,
4.5056798,-154.3560206,4.5056798,-130.9483486,
4.505997382,-138.8132348,4.505997382,-121.8461045,
4.506314733,-130.458644,4.506314733,-111.1018976,
4.506631852,-129.9833045,4.506631852,-110.2423673,
4.50694874,-134.6832804,4.50694874,-118.2443704,
4.507265396,-147.2519699,4.507265396,-130.9489214,
4.507581822,-137.2019292,4.507581822,-116.9911393,
4.507898018,-133.6239083,4.507898018,-114.9974922,
4.508213983,-142.749959,4.508213983,-122.0547236,
4.508529719,-142.7474494,4.508529719,-125.5547083,
4.508845225,-132.2347759,4.508845225,-110.2554078,
4.509160503,-125.734707,4.509160503,-104.4711802,
4.509475551,-127.7209309,4.509475551,-107.9834579,
4.509790371,-138.7873513,4.509790371,-126.35454,
4.510104964,-143.4508289,4.510104964,-119.1007019,
4.510419328,-133.7768625,4.510419328,-112.7652431,
4.510733465,-134.2056552,4.510733465,-114.069264,
4.511047375,-147.1110782,4.511047375,-125.1750997,
4.511361058,-138.2429576,4.511361058,-113.9125878,
4.511674515,-124.1461817,4.511674515,-102.0161101,
4.511987746,-122.0179425,4.511987746,-100.4714449,
4.512300751,-129.2418008,4.512300751,-108.0351058,
4.512613531,-146.1140311,4.512613531,-134.0258226,
4.512926085,-143.4560951,4.512926085,-117.6417335,
4.513238415,-136.5714449,4.513238415,-113.1730855,
4.51355052,-139.8507771,4.51355052,-117.4850486,
4.513862401,-144.8948507,4.513862401,-125.2058619,
4.514174059,-132.0974075,4.514174059,-110.02968,
4.514485493,-125.3659063,4.514485493,-103.2846283,
4.514796703,-127.1830654,4.514796703,-105.6991502,
4.515107691,-135.2798623,4.515107691,-118.901869,
4.515418456,-137.9818666,4.515418456,-124.9742322,
4.515729,-134.3573981,4.515729,-118.0034794,
4.516039321,-136.4271012,4.516039321,-119.7829714,
4.51634942,-149.7071523,4.51634942,-129.539902,
4.516659299,-155.7460839,4.516659299,-128.8743631,
4.516968956,-132.1007474,4.516968956,-109.6450264,
4.517278393,-128.6295758,4.517278393,-106.9263596,
4.517587609,-133.9399112,4.517587609,-113.7079969,
4.517896606,-143.2800027,4.517896606,-134.7022735,
4.518205383,-142.9561494,4.518205383,-120.3419291,
4.51851394,-138.389149,4.51851394,-115.0451641,
4.518822278,-144.5065444,4.518822278,-120.0537917,
4.519130398,-150.9485022,4.519130398,-144.7508675,
4.519438299,-144.4252898,4.519438299,-135.6000289,
4.519745982,-140.9997227,4.519745982,-126.3281439,
4.520053447,-141.015082,4.520053447,-129.5967642,
4.520360695,-142.9921047,4.520360695,-136.547607,
4.520667725,-144.6126812,4.520667725,-124.6317143,
4.520974538,-140.7484856,4.520974538,-116.5089355,
4.521281135,-140.1738054,4.521281135,-116.650423,
4.521587516,-144.3646647,4.521587516,-125.9539208,
4.521893681,-138.521473,4.521893681,-123.5924931,
4.522199629,-130.1729224,4.522199629,-109.5883534,
4.522505363,-128.1558872,4.522505363,-106.713393,
4.522810881,-136.2832659,4.522810881,-113.0687659,
4.523116185,-139.3948256,4.523116185,-133.5967608,
4.523421274,-131.2635537,4.523421274,-112.6571769,
4.523726149,-128.6563362,4.523726149,-108.0084431,
4.524030811,-132.7132381,4.524030811,-111.6456516,
4.524335258,-141.1158325,4.524335258,-122.8723859,
4.524639493,-137.5013983,4.524639493,-119.381211,
4.524943514,-132.6368341,4.524943514,-111.9424783,
4.525247323,-134.1897864,4.525247323,-113.3181706,
4.525550919,-143.9903839,4.525550919,-124.159288,
4.525854303,-149.9507576,4.525854303,-124.1998674,
4.526157475,-133.9988385,4.526157475,-111.4882193,
4.526460436,-131.8706606,4.526460436,-109.9064501,
4.526763186,-139.2876752,4.526763186,-117.3897968,
4.527065725,-150.4099214,4.527065725,-127.0848499,
4.527368053,-132.605117,4.527368053,-110.3751627,
4.527670171,-128.4502191,4.527670171,-107.1773551,
4.527972079,-131.1170419,4.527972079,-113.4112657,
4.528273777,-134.8193421,4.528273777,-122.6658864,
4.528575266,-142.277337,4.528575266,-121.6225434,
4.528876545,-142.2608314,4.528876545,-119.4867009,
4.529177616,-142.3227245,4.529177616,-124.3537987,
4.529478478,-147.8410545,4.529478478,-131.4829434,
4.529779132,-137.3007999,4.529779132,-114.3287223,
4.530079578,-128.0714113,4.530079578,-106.5305615,
4.530379816,-128.5965889,4.530379816,-107.7763857,
4.530679847,-138.798531,4.530679847,-120.3276356,
4.530979671,-143.5334218,4.530979671,-124.1559699,
4.531279287,-131.6653239,4.531279287,-110.6226235,
4.531578698,-129.0968319,4.531578698,-108.7249878,
4.531877901,-133.3588916,4.531877901,-115.9203439,
4.532176899,-140.7003667,4.532176899,-127.5733672,
4.532475692,-137.8638975,4.532475692,-116.9410725,
4.532774278,-134.209093,4.532774278,-112.9682443,
4.53307266,-138.9542592,4.53307266,-117.9527764,
4.533370837,-149.0643606,4.533370837,-137.027182,
4.533668809,-145.4677784,4.533668809,-126.2095309,
4.533966577,-140.1073402,4.533966577,-118.450524,
4.534264141,-141.0210766,4.534264141,-120.395862,
4.534561501,-140.9780541,4.534561501,-129.8561419,
4.534858658,-133.8862705,4.534858658,-118.6692277,
4.535155611,-130.1767933,4.535155611,-109.9448641,
4.535452362,-131.2096869,4.535452362,-110.0960257,
4.53574891,-139.1464813,4.53574891,-119.6264809,
4.536045255,-143.9931599,4.536045255,-124.4120554,
4.536341399,-135.9802507,4.536341399,-112.5362298,
4.536637341,-134.4610903,4.536637341,-110.4205474,
4.536933081,-141.8068852,4.536933081,-119.203582,
4.53722862,-144.9446746,4.53722862,-137.5718935,
4.537523958,-146.402079,4.537523958,-116.356711,
4.537819095,-140.1457173,4.537819095,-110.8779617,
4.538114032,-142.7342845,4.538114032,-114.9189111,
4.538408769,-160.2858903,4.538408769,-132.2107371,
4.538703305,-136.9386329,4.538703305,-114.3153173,
4.538997643,-128.9255631,4.538997643,-106.7506162,
4.53929178,-130.0260256,4.53929178,-108.7932756,
4.539585719,-138.644317,4.539585719,-120.3678825,
4.539879459,-143.2534086,4.539879459,-121.6827683,
4.540173,-135.0360576,4.540173,-111.4282706,
4.540466344,-133.8121982,4.540466344,-111.0155748,
4.540759489,-139.9256571,4.540759489,-120.7061724,
4.541052436,-150.3689041,4.541052436,-125.2858726,
4.541345186,-136.5870656,4.541345186,-114.1136819,
4.541637739,-130.5979752,4.541637739,-111.5316586,
4.541930094,-133.0574833,4.541930094,-116.4139103,
4.542222254,-137.4410678,4.542222254,-123.5810098,
4.542514216,-134.9108244,4.542514216,-117.4271166,
4.542805983,-132.2369857,4.542805983,-114.0522153,
4.543097553,-135.8345569,4.543097553,-118.646981,
4.543388929,-149.6276608,4.543388929,-131.1354494,
4.543680108,-143.9997127,4.543680108,-118.9441794,
4.543971093,-136.0780587,4.543971093,-111.9438595,
4.544261883,-138.0954349,4.544261883,-113.9726449,
4.544552478,-148.3075109,4.544552478,-127.6389879,
4.544842879,-140.5589057,4.544842879,-122.9192535,
4.545133085,-136.2457264,4.545133085,-115.5185883,
4.545423098,-136.7115838,4.545423098,-115.2885205,
4.545712918,-148.6142345,4.545712918,-126.1891895,
4.546002544,-145.6829741,4.546002544,-136.4691383,
4.546291977,-142.1539203,4.546291977,-116.9275766,
4.546581218,-135.3124756,4.546581218,-113.0303126,
4.546870266,-134.628915,4.546870266,-120.8553649,
4.547159121,-129.4045468,4.547159121,-122.6579801,
4.547447785,-130.6885541,4.547447785,-115.9637328,
4.547736257,-133.1342275,4.547736257,-112.3504543,
4.548024537,-139.5163797,4.548024537,-116.0096311,
4.548312627,-142.3870566,4.548312627,-126.7114426,
4.548600525,-144.3597217,4.548600525,-122.2907907,
4.548888232,-139.3648422,4.548888232,-113.4316506,
4.549175749,-135.7667708,4.549175749,-114.0794727,
4.549463076,-140.6053552,4.549463076,-122.3452348,
4.549750213,-146.6667199,4.549750213,-123.6944212,
4.55003716,-131.4615124,4.55003716,-110.8456567,
4.550323918,-130.1874516,4.550323918,-108.9989277,
4.550610486,-140.2682861,4.550610486,-116.3158036,
4.550896866,-154.6449216,4.550896866,-127.6721304,
4.551183057,-140.1164308,4.551183057,-120.7996016,
4.551469059,-136.5669104,4.551469059,-117.7437978,
4.551754873,-142.142788,4.551754873,-124.24306,
4.552040499,-142.550718,4.552040499,-124.9319324,
4.552325938,-128.1164862,4.552325938,-108.2964853,
4.552611188,-122.7030685,4.552611188,-102.3685726,
4.552896252,-125.4986082,4.552896252,-104.9954254,
4.553181129,-138.3834813,4.553181129,-116.7043536,
4.553465819,-154.261234,4.553465819,-132.8074863,
4.553750322,-147.2059282,4.553750322,-130.9182944,
4.554034639,-142.2689611,4.554034639,-129.8392727,
4.55431877,-144.555499,4.55431877,-131.923697,
4.554602716,-141.6320511,4.554602716,-127.5497248,
4.554886476,-135.9474547,4.554886476,-117.090889,
4.55517005,-136.5665054,4.55517005,-114.5529724,
4.55545344,-141.6876224,4.55545344,-121.3223523,
4.555736645,-162.2533276,4.555736645,-136.127366,
4.556019665,-131.1654832,4.556019665,-123.3013358,
4.556302501,-125.7444486,4.556302501,-115.8732521,
4.556585153,-129.1433591,4.556585153,-119.4037574,
4.556867621,-139.2592536,4.556867621,-133.6987159,
4.557149905,-146.5314702,4.557149905,-132.5291156,
4.557432006,-148.5258995,4.557432006,-123.684971,
4.557713924,-148.9005448,4.557713924,-126.564932,
4.557995659,-148.7675841,4.557995659,-135.1262307,
4.558277211,-161.7538014,4.558277211,-130.3153025,
4.558558581,-139.5580125,4.558558581,-127.1782957,
4.558839769,-137.5065642,4.558839769,-129.9300105,
4.559120775,-143.7470903,4.559120775,-138.3018141,
4.559401599,-139.9373744,4.559401599,-117.698684,
4.559682241,-124.6733478,4.559682241,-103.8994864,
4.559962703,-121.7978702,4.559962703,-101.1571092,
4.560242983,-128.9643583,4.560242983,-108.1438424,
4.560523083,-159.8535737,4.560523083,-130.5564534,
4.560803002,-150.0721808,4.560803002,-120.4959111,
4.561082741,-140.0755139,4.561082741,-113.9726462,
4.5613623,-142.4301456,4.5613623,-117.1243937,
4.561641678,-149.054542,4.561641678,-125.9216158,
4.561920878,-148.7302898,4.561920878,-124.2028912,
4.562199898,-143.2830763,4.562199898,-118.5414135,
4.562478738,-141.0080436,4.562478738,-120.1286369,
4.5627574,-145.184444,4.5627574,-128.0105784,
4.563035883,-145.8635454,4.563035883,-135.5790327,
4.563314188,-140.072514,4.563314188,-126.4180074,
